j_Aperm2,SEC_gasliqsep_kWhperkg,SEC_lyecooler_kWhperkg,SEC_comp_kWhperkg,SEC_pumps_kWhperkg,SEC_H2_purif_kWhperkg,SEC_lyeheaters_kWhperkg
12371.232379352448,0.5175395275082505,3.2734906640335777,1.9745514589140725,0.007673248972737273,1.6250692478566393,0.0
12385.721030244142,0.5176532770991836,3.2771538650602374,1.974551458914073,0.007664998824704252,1.625081239388741,0.0
12400.209681135833,0.5177671611181535,3.2808151088811135,1.9745514589140727,0.007656768040749249,1.625099500670624,0.0
12414.698332027527,0.51788117960037,3.2844743998803945,1.9745514589140727,0.0076485565410464315,1.625124761048297,0.0
12429.18698291922,0.5179953325810432,3.288131742442267,1.974551458914072,0.0076403642457699705,1.6251577460634514,0.0
12443.675633810912,0.5181096200953836,3.291787140950922,1.9745514589140725,0.0076321910750940395,1.6251991723181936,0.0
12458.164284702605,0.5182240421787161,3.2954405997810903,1.9745514589140725,0.007624036949373703,1.6252497424447858,0.0
12472.652935594298,0.5183385988727429,3.299092122783507,1.9745514589140722,0.007615901798989573,1.6253101401803787,0.0
12487.14158648599,0.5184532902287599,3.3027417130206698,1.9745514589140727,0.007607785569403364,1.625381025546746,0.0
12501.630237377683,0.5185681162988546,3.3063893734899974,1.9745514589140725,0.007599688207321934,1.6254630301350124,0.0
12516.118888269377,0.5186830771351145,3.3100351071889094,1.974551458914073,0.00759160965945215,1.625556752495385,0.0
12530.607539161068,0.518798172789627,3.3136789171148204,1.9745514589140722,0.007583549872500871,1.6256627536318753,0.0
12545.096190052762,0.5189134033144802,3.317320806265154,1.9745514589140725,0.007575508793174964,1.6257815526020292,0.0
12559.584840944453,0.5190287687617615,3.3209607776373247,1.974551458914072,0.007567486368181291,1.6259136222216453,0.0
12574.073491836147,0.5191442691835586,3.324598834228755,1.9745514589140727,0.007559482544226716,1.6260593848744977,0.0
12588.56214272784,0.5192599046319586,3.3282349790368593,1.974551458914072,0.007551497268018097,1.6262192084270526,0.0
